"row_id","rssi","fingerprint","created_at","network_time","frame_length","type","json_time","mac","sniffer_id","location","payload","ssid","gnss_time","gnss_speed","gnss_altitude","gnss_accuracy","gnss_vsat","gnss_usat","time"
18273092,-88,"","2024-01-25 13:41:46.82265","2024-01-25 13:41:41.414302",0,"arrival_0","2024-01-25 13:41:41.98182","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000049F710E036413240A1BB03C0A1B24D40","binary data",NULL,"2024-01-25 12:41:42","0","75.59999847","0.600000024",11,10,"2596.077823"
18273098,-88,"","2024-01-25 13:41:46.82265","2024-01-25 13:41:43.414302",0,"arrival_0","2024-01-25 13:41:44.408896","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000149405C03641324048A5F9DFA1B24D40","binary data",NULL,"2024-01-25 12:41:44","0","74.80000305","0.600000024",12,10,"2596.077823"
18269371,-88,"","2024-01-25 13:38:35.469627","2024-01-25 13:38:28.414635",0,"arrival_0","2024-01-25 13:38:28.652118","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000004F304803241324058B009408EB24D40","binary data",NULL,"2024-01-25 12:38:28","0","71.40000153","0.600000024",13,10,"2404.724800"
18272628,-88,"","2024-01-25 13:41:35.528607","2024-01-25 13:41:29.414302",0,"arrival_0","2024-01-25 13:41:30.178232","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E61000009C37EBDF37413240900BF75FA1B24D40","binary data",NULL,"2024-01-25 12:41:30","0","75.59999847","0.600000024",12,10,"2584.783780"
18232605,-88,"","2024-01-25 13:09:34.100801","2024-01-25 13:09:29.414301",0,"arrival_0","2024-01-25 13:09:29.481727","66:8C:D9:93:F9:FE","B4:8A:0A:31:5E:EC","0101000020E6100000115EF55F6B4132407AFD07609CB24D40","binary data",NULL,"2024-01-25 12:09:30","6.300000191","95.59999847","0.600000024",15,10,"663.355974"
18265204,-88,"","2024-01-25 13:33:32.275157","2024-01-25 13:33:21.414301",0,"arrival_0","2024-01-25 13:33:22.52058","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000B60CFE9F3F41324069B70A2084B24D40","binary data",NULL,"2024-01-25 12:33:23","2.220000029","97.40000153","0.699999988",13,10,"2101.530330"
18265433,-88,"","2024-01-25 13:33:55.652636","2024-01-25 13:33:45.414301",0,"arrival_0","2024-01-25 13:33:46.163682","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000420DF85F5B413240C320FAFF82B24D40","binary data",NULL,"2024-01-25 12:33:46","1.850000024","100.6999969","0.699999988",13,10,"2124.907809"
18265637,-88,"","2024-01-25 13:34:07.109213","2024-01-25 13:34:00.414302",0,"arrival_0","2024-01-25 13:34:00.856048","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000F5390C205B4132408B04094092B24D40","binary data",NULL,"2024-01-25 12:34:01","6.670000076","102.5","0.699999988",13,10,"2136.364386"
18290088,-88,"","2024-01-25 13:53:39.37867","2024-01-25 13:53:27.414302",0,"arrival_0","2024-01-25 13:53:28.318859","E9:4A:DB:FB:37:F3","B4:8A:0A:31:5E:EC","0101000020E61000004EBBF31F2D413240AFB7070092B24D40","binary data",NULL,"2024-01-25 12:53:28","0","90.69999695","0.600000024",12,10,"3308.633843"
18273108,-88,"","2024-01-25 13:41:58.27796","2024-01-25 13:41:45.414302",0,"arrival_0","2024-01-25 13:41:46.165983","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000DE30FA9F36413240A1BB03C0A1B24D40","binary data",NULL,"2024-01-25 12:41:47","0","74.59999847","0.600000024",12,10,"2607.533133"
18283639,-89,"","2024-01-25 13:49:04.957064","2024-01-25 13:48:59.414303",0,"arrival_0","2024-01-25 13:49:00.171583","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000079ABF05F07413240086402C0A9B24D40","binary data",NULL,"2024-01-25 12:49:01","7.039999962","91.40000153","0.600000024",11,10,"3034.212237"
18284347,-89,"","2024-01-25 13:49:38.025285","2024-01-25 13:49:30.414302",0,"arrival_0","2024-01-25 13:49:30.579107","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000A278F8DF0841324023F609A098B24D40","binary data",NULL,"2024-01-25 12:49:31","7.409999847","95.19999695","0.600000024",11,10,"3067.280458"
18269372,-89,"","2024-01-25 13:38:35.469627","2024-01-25 13:38:29.414302",0,"arrival_0","2024-01-25 13:38:30.410259","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000004F3048032413240224DFE1F8EB24D40","binary data",NULL,"2024-01-25 12:38:30","0","71.30000305","0.600000024",13,10,"2404.724800"
18265621,-89,"","2024-01-25 13:34:07.109213","2024-01-25 13:33:53.414301",0,"arrival_0","2024-01-25 13:33:54.263579","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000E8A308805C413240245C0A408AB24D40","binary data",NULL,"2024-01-25 12:33:53","20.93000031","101.5999985","0.699999988",13,10,"2136.364386"
18269442,-89,"","2024-01-25 13:38:46.471635","2024-01-25 13:38:33.414301",0,"arrival_0","2024-01-25 13:38:34.108404","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000051C6F0BF32413240224DFE1F8EB24D40","binary data",NULL,"2024-01-25 12:38:33","0","71.40000153","0.600000024",13,10,"2415.726808"
18273093,-89,"","2024-01-25 13:41:46.82265","2024-01-25 13:41:41.414301",0,"arrival_0","2024-01-25 13:41:42.293739","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000049F710E036413240A1BB03C0A1B24D40","binary data",NULL,"2024-01-25 12:41:42","0","75.59999847","0.600000024",11,10,"2596.077823"
18265023,-89,"","2024-01-25 13:33:20.785044","2024-01-25 13:33:14.414301",0,"arrival_0","2024-01-25 13:33:14.517795","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E61000007FD814C07B4132406E6704C09DB24D40","binary data",NULL,"2024-01-25 12:33:15","52.59999847","98.90000153","0.699999988",13,10,"2090.040217"
18290093,-89,"","2024-01-25 13:53:39.37867","2024-01-25 13:53:29.414302",0,"arrival_0","2024-01-25 13:53:30.365719","E9:4A:DB:FB:37:F3","B4:8A:0A:31:5E:EC","0101000020E61000004EBBF31F2D41324056A1FD1F92B24D40","binary data",NULL,"2024-01-25 12:53:30","0","90.69999695","0.600000024",12,10,"3308.633843"
18265616,-89,"","2024-01-25 13:34:07.109213","2024-01-25 13:33:52.414308",0,"arrival_0","2024-01-25 13:33:53.285422","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000E8A308805C413240245C0A408AB24D40","binary data",NULL,"2024-01-25 12:33:53","20.93000031","101.5999985","0.699999988",13,10,"2136.364386"
18289599,-89,"","2024-01-25 13:53:17.221437","2024-01-25 13:53:09.414302",0,"arrival_0","2024-01-25 13:53:10.306871","E9:4A:DB:FB:37:F3","B4:8A:0A:31:5E:EC","0101000020E61000004EBBF31F2D413240AFB7070092B24D40","binary data",NULL,"2024-01-25 12:53:11","0","90.69999695","0.600000024",12,10,"3286.476610"
18265027,-89,"","2024-01-25 13:33:20.785044","2024-01-25 13:33:16.414302",0,"arrival_0","2024-01-25 13:33:17.251234","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000040AB064060413240D36A06C091B24D40","binary data",NULL,"2024-01-25 12:33:18","58.70999908","98.5","0.699999988",13,9,"2090.040217"
18273579,-89,"","2024-01-25 13:42:25.130177","2024-01-25 13:42:11.414301",0,"arrival_0","2024-01-25 13:42:12.29324","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000045D14A01A413240D675036097B24D40","binary data",NULL,"2024-01-25 12:42:12","8.329999924","74.90000153","0.600000024",13,10,"2634.385350"
18267866,-89,"","2024-01-25 13:36:53.335087","2024-01-25 13:36:49.414301",0,"arrival_0","2024-01-25 13:36:49.703399","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000CD151020644132403804F99F9DB24D40","binary data",NULL,"2024-01-25 12:36:50","0","92.40000153","0.600000024",14,10,"2302.590260"
18273994,-89,"","2024-01-25 13:42:36.578641","2024-01-25 13:42:25.414302",0,"arrival_0","2024-01-25 13:42:25.482339","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E61000003245F3DF07413240E56DF81F91B24D40","binary data",NULL,"2024-01-25 12:42:26","14.63000011","73.59999847","0.600000024",13,10,"2645.833814"
18268031,-89,"","2024-01-25 13:37:05.225913","2024-01-25 13:36:56.414301",0,"arrival_0","2024-01-25 13:36:56.913525","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E61000002CECEDBF63413240921A03809DB24D40","binary data",NULL,"2024-01-25 12:36:57","0","92.80000305","0.600000024",14,10,"2314.481086"
18268033,-89,"","2024-01-25 13:37:05.225913","2024-01-25 13:36:57.414308",0,"arrival_0","2024-01-25 13:36:58.21585","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000147C0DA063413240921A03809DB24D40","binary data",NULL,"2024-01-25 12:36:58","0","93.19999695","0.600000024",14,10,"2314.481086"
18232392,-89,"","2024-01-25 13:09:22.788706","2024-01-25 13:09:11.414302",0,"arrival_0","2024-01-25 13:09:11.49269","66:8C:D9:93:F9:FE","B4:8A:0A:31:5E:EC","0101000020E61000007C240CA06B4132407A54FCDF91B24D40","binary data",NULL,"2024-01-25 12:09:12","6.849999905","93.80000305","0.600000024",15,10,"652.043879"
18273997,-89,"","2024-01-25 13:42:36.578641","2024-01-25 13:42:25.414301",0,"arrival_0","2024-01-25 13:42:25.757952","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E61000003245F3DF07413240E56DF81F91B24D40","binary data",NULL,"2024-01-25 12:42:26","14.63000011","73.59999847","0.600000024",13,10,"2645.833814"
18274004,-89,"","2024-01-25 13:42:36.578641","2024-01-25 13:42:30.414302",0,"arrival_0","2024-01-25 13:42:30.512015","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000C486FA9FF4403240CB4500608AB24D40","binary data",NULL,"2024-01-25 12:42:31","25.73999977","73.69999695","0.600000024",13,10,"2645.833814"
18265828,-89,"","2024-01-25 13:34:18.250813","2024-01-25 13:34:09.414302",0,"arrival_0","2024-01-25 13:34:09.451337","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E61000004FA3FBFF594132401146FD3F98B24D40","binary data",NULL,"2024-01-25 12:34:10","9.819999695","103.5","0.699999988",13,10,"2147.505986"
18272116,-89,"","2024-01-25 13:41:13.143361","2024-01-25 13:41:03.414302",0,"arrival_0","2024-01-25 13:41:04.325404","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000F2EF122033413240553BFD7FA0B24D40","binary data",NULL,"2024-01-25 12:41:04","10.73999977","71.5","0.600000024",13,10,"2562.398534"
18265631,-89,"","2024-01-25 13:34:07.109213","2024-01-25 13:33:59.414302",0,"arrival_0","2024-01-25 13:33:59.675155","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000420DF85F5B4132403F84020091B24D40","binary data",NULL,"2024-01-25 12:33:59","9.819999695","102.6999969","0.699999988",13,10,"2136.364386"
18284725,-90,"","2024-01-25 13:49:48.90741","2024-01-25 13:49:45.414301",0,"arrival_0","2024-01-25 13:49:45.715318","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E61000000D3F0F2009413240F203FCBF8FB24D40","binary data",NULL,"2024-01-25 12:49:46","7.039999962","95.59999847","0.600000024",11,10,"3078.162583"
18229515,-90,"","2024-01-25 13:07:00.54594","2024-01-25 13:06:48.414302",0,"arrival_0","2024-01-25 13:06:49.54702","66:8C:D9:93:F9:FE","B4:8A:0A:31:5E:EC","0101000020E610000030CB09A0394132408B04094092B24D40","binary data",NULL,"2024-01-25 12:06:49","7.409999847","92.90000153","0.699999988",13,9,"509.801113"
18229601,-90,"","2024-01-25 13:07:11.520504","2024-01-25 13:07:08.414304",0,"arrival_0","2024-01-25 13:07:09.14481","66:8C:D9:93:F9:FE","B4:8A:0A:31:5E:EC","0101000020E61000009C37EBDF3741324098F1006086B24D40","binary data",NULL,"2024-01-25 12:07:09","7.21999979","91.90000153","0.699999988",13,9,"520.775677"
18231725,-90,"","2024-01-25 13:08:58.054418","2024-01-25 13:08:47.414302",0,"arrival_0","2024-01-25 13:08:47.465239","66:8C:D9:93:F9:FE","B4:8A:0A:31:5E:EC","0101000020E6100000EC5711A06C413240B11D08A083B24D40","binary data",NULL,"2024-01-25 12:08:48","7.960000038","90.5","0.600000024",15,10,"627.309591"
18265371,-90,"","2024-01-25 13:33:43.491922","2024-01-25 13:33:31.414301",0,"arrival_0","2024-01-25 13:33:31.604959","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000057DCEAFF3D413240F883052083B24D40","binary data",NULL,"2024-01-25 12:33:32","1.110000014","99.59999847","0.699999988",13,10,"2112.747095"
18265382,-90,"","2024-01-25 13:33:43.491922","2024-01-25 13:33:40.414302",0,"arrival_0","2024-01-25 13:33:40.494135","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E61000001DB5FC9F47413240D5D0066083B24D40","binary data",NULL,"2024-01-25 12:33:41","24.81999969","101","0.699999988",13,10,"2112.747095"
18265647,-90,"","2024-01-25 13:34:07.109213","2024-01-25 13:34:03.414301",0,"arrival_0","2024-01-25 13:34:03.713563","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000F5390C205B4132406DBEF83F93B24D40","binary data",NULL,"2024-01-25 12:34:03","6.480000019","102.3000031","0.699999988",13,10,"2136.364386"
18284162,-90,"","2024-01-25 13:49:26.9252","2024-01-25 13:49:15.414302",0,"arrival_0","2024-01-25 13:49:15.996119","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E61000001F42018008413240B4BEF51FA1B24D40","binary data",NULL,"2024-01-25 12:49:16","7.21999979","92.80000305","0.600000024",11,10,"3056.180373"
18286348,-90,"","2024-01-25 13:50:50.539282","2024-01-25 13:50:44.414302",0,"arrival_0","2024-01-25 13:50:44.440293","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000BFEEF81F2E4132407C6308008EB24D40","binary data",NULL,"2024-01-25 12:50:44","7.039999962","91.40000153","0.600000024",12,10,"3139.794455"
18287265,-90,"","2024-01-25 13:51:35.446984","2024-01-25 13:51:32.414301",0,"arrival_0","2024-01-25 13:51:32.830077","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000CB84FCBF2C4132407A54FCDF91B24D40","binary data",NULL,"2024-01-25 12:51:33","0","91.69999695","0.600000024",12,10,"3184.702157"
18287809,-90,"","2024-01-25 13:51:58.418298","2024-01-25 13:51:45.414301",0,"arrival_0","2024-01-25 13:51:45.480853","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000CB84FCBF2C4132407A54FCDF91B24D40","binary data",NULL,"2024-01-25 12:51:45","0","91.69999695","0.600000024",12,10,"3207.673471"
18301048,-90,"","2024-01-25 13:59:32.959949","2024-01-25 13:58:34.414306",0,"arrival_0","2024-01-25 13:58:34.802255","E9:4A:DB:FB:37:F3","B4:8A:0A:31:5E:EC","0101000020E6100000C66AF3FFAA4032409DE0F65F42B24D40","binary data",NULL,"2024-01-25 12:58:30","0","19.89999962","0.600000024",12,10,"3662.215122"
18285498,-91,"","2024-01-25 13:50:12.412893","2024-01-25 13:50:02.414302",0,"arrival_0","2024-01-25 13:50:03.298719","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000C5D811A00941324015BB090086B24D40","binary data",NULL,"2024-01-25 12:50:03","7.21999979","96.69999695","0.600000024",11,10,"3101.668066"
18268380,-91,"","2024-01-25 13:37:40.854796","2024-01-25 13:37:20.414307",0,"arrival_0","2024-01-25 13:37:20.881942","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000021121140624132406E6704C09DB24D40","binary data",NULL,"2024-01-25 12:37:14","0","91.59999847","0.600000024",13,10,"2350.109969"
18283636,-91,"","2024-01-25 13:49:04.957064","2024-01-25 13:48:56.414301",0,"arrival_0","2024-01-25 13:48:57.178911","E9:4A:DB:FB:37:F3","B4:8A:0A:31:5E:EC","0101000020E6100000C111EEDF064132407F04F67FABB24D40","binary data",NULL,"2024-01-25 12:48:58","7.21999979","91.19999695","0.600000024",10,10,"3034.212237"
18272109,-91,"","2024-01-25 13:41:13.143361","2024-01-25 13:41:01.414301",0,"arrival_0","2024-01-25 13:41:02.132896","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000841EFF3F2D41324008BBF63F9FB24D40","binary data",NULL,"2024-01-25 12:41:02","12.77999973","71.69999695","0.600000024",13,10,"2562.398534"
18273996,-91,"","2024-01-25 13:42:36.578641","2024-01-25 13:42:25.414302",0,"arrival_0","2024-01-25 13:42:25.579317","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E61000003245F3DF07413240E56DF81F91B24D40","binary data",NULL,"2024-01-25 12:42:26","14.63000011","73.59999847","0.600000024",13,10,"2645.833814"
18286341,-91,"","2024-01-25 13:50:50.539282","2024-01-25 13:50:42.414304",0,"arrival_0","2024-01-25 13:50:42.763566","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000F45104402E413240C4C905808DB24D40","binary data",NULL,"2024-01-25 12:50:43","7.590000153","91.40000153","0.600000024",12,10,"3139.794455"
18265622,-91,"","2024-01-25 13:34:07.109213","2024-01-25 13:33:55.414302",0,"arrival_0","2024-01-25 13:33:56.155745","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000ADD30EA05B41324058B009408EB24D40","binary data",NULL,"2024-01-25 12:33:56","12.59000015","102.1999969","0.699999988",13,10,"2136.364386"
18287267,-91,"","2024-01-25 13:51:35.446984","2024-01-25 13:51:32.414302",0,"arrival_0","2024-01-25 13:51:32.963629","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000CB84FCBF2C4132407A54FCDF91B24D40","binary data",NULL,"2024-01-25 12:51:33","0","91.69999695","0.600000024",12,10,"3184.702157"
18265436,-91,"","2024-01-25 13:33:55.652636","2024-01-25 13:33:48.414302",0,"arrival_0","2024-01-25 13:33:49.213439","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000C543EFBF5B4132408D6A09E083B24D40","binary data",NULL,"2024-01-25 12:33:49","11.47999954","101.6999969","0.699999988",13,10,"2124.907809"
18267861,-91,"","2024-01-25 13:36:53.335087","2024-01-25 13:36:46.414302",0,"arrival_0","2024-01-25 13:36:46.912054","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000085AF12A0644132403804F99F9DB24D40","binary data",NULL,"2024-01-25 12:36:47","0","92.09999847","0.600000024",12,10,"2302.590260"
18283961,-91,"","2024-01-25 13:49:16.005169","2024-01-25 13:49:09.414302",0,"arrival_0","2024-01-25 13:49:10.116428","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000EADEF55F08413240290C04E0A3B24D40","binary data",NULL,"2024-01-25 12:49:11","7.039999962","92.30000305","0.600000024",10,10,"3045.260342"
18291022,-91,"","2024-01-25 13:54:35.959982","2024-01-25 13:54:32.414302",0,"arrival_0","2024-01-25 13:54:32.556424","E9:4A:DB:FB:37:F3","B4:8A:0A:31:5E:EC","0101000020E61000004BEFF2DF49413240CE50FDFF8FB24D40","binary data",NULL,"2024-01-25 12:54:32","0","87.59999847","0.600000024",12,10,"3365.215155"
18285594,-91,"","2024-01-25 13:50:17.027719","2024-01-25 13:50:02.414302",0,"arrival_0","2024-01-25 13:50:03.298719","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000C5D811A00941324015BB090086B24D40","binary data",NULL,"2024-01-25 12:50:03","7.21999979","96.69999695","0.600000024",11,10,"3106.282892"
18286360,-91,"","2024-01-25 13:50:50.539282","2024-01-25 13:50:47.414302",0,"arrival_0","2024-01-25 13:50:48.220439","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E61000002AB50F602E413240AA9DFE3F90B24D40","binary data",NULL,"2024-01-25 12:50:48","6.670000076","91.19999695","0.600000024",12,10,"3139.794455"
18269065,-91,"","2024-01-25 13:38:24.467244","2024-01-25 13:38:19.414302",0,"arrival_0","2024-01-25 13:38:20.237358","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000BC8C070033413240224DFE1F8EB24D40","binary data",NULL,"2024-01-25 12:38:20","0","72.09999847","0.600000024",13,10,"2393.722417"
18269064,-91,"","2024-01-25 13:38:24.467244","2024-01-25 13:38:19.414302",0,"arrival_0","2024-01-25 13:38:19.836016","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000BC8C070033413240224DFE1F8EB24D40","binary data",NULL,"2024-01-25 12:38:20","0","72.09999847","0.600000024",13,10,"2393.722417"
18284168,-91,"","2024-01-25 13:49:26.9252","2024-01-25 13:49:18.414302",0,"arrival_0","2024-01-25 13:49:19.239862","E9:4A:DB:FB:37:F3","B4:8A:0A:31:5E:EC","0101000020E6100000A278F8DF08413240DE9A09C09EB24D40","binary data",NULL,"2024-01-25 12:49:20","7.21999979","93.90000153","0.600000024",11,10,"3056.180373"
18280701,-91,"","2024-01-25 13:46:49.056786","2024-01-25 13:46:38.414301",0,"arrival_0","2024-01-25 13:46:38.934304","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000BEC7F4DFDE403240B68AF65F84B24D40","binary data",NULL,"2024-01-25 12:46:39","6.849999905","88","0.600000024",14,9,"2898.311959"
18286333,-92,"","2024-01-25 13:50:50.539282","2024-01-25 13:50:39.414301",0,"arrival_0","2024-01-25 13:50:40.228791","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000BFEEF81F2E413240F41208E08BB24D40","binary data",NULL,"2024-01-25 12:50:40","7.21999979","91.30000305","0.600000024",12,10,"3139.794455"
18270382,-92,"","2024-01-25 13:39:42.548259","2024-01-25 13:39:28.414308",0,"arrival_0","2024-01-25 13:39:29.315458","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000A055032030413240DBE600A08EB24D40","binary data",NULL,"2024-01-25 12:39:29","0","73.5","0.600000024",12,10,"2471.803432"
18284339,-92,"","2024-01-25 13:49:38.025285","2024-01-25 13:49:24.414302",0,"arrival_0","2024-01-25 13:49:25.35636","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000A278F8DF084132409EB006209CB24D40","binary data",NULL,"2024-01-25 12:49:25","6.849999905","94.69999695","0.600000024",11,10,"3067.280458"
18269444,-92,"","2024-01-25 13:38:46.471635","2024-01-25 13:38:35.414302",0,"arrival_0","2024-01-25 13:38:35.643155","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000004F3048032413240224DFE1F8EB24D40","binary data",NULL,"2024-01-25 12:38:36","0","71.80000305","0.600000024",13,10,"2415.726808"
18265025,-92,"","2024-01-25 13:33:20.785044","2024-01-25 13:33:15.414301",0,"arrival_0","2024-01-25 13:33:15.519067","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000A8FC10C072413240166006009AB24D40","binary data",NULL,"2024-01-25 12:33:16","55","98.69999695","0.699999988",13,10,"2090.040217"
18265029,-92,"","2024-01-25 13:33:20.785044","2024-01-25 13:33:17.414302",0,"arrival_0","2024-01-25 13:33:17.475923","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000040AB064060413240D36A06C091B24D40","binary data",NULL,"2024-01-25 12:33:18","58.70999908","98.5","0.699999988",13,9,"2090.040217"
18290132,-92,"","2024-01-25 13:53:50.750192","2024-01-25 13:53:41.414301",0,"arrival_0","2024-01-25 13:53:42.370017","E9:4A:DB:FB:37:F3","B4:8A:0A:31:5E:EC","0101000020E61000004EBBF31F2D41324056A1FD1F92B24D40","binary data",NULL,"2024-01-25 12:53:42","0","90.69999695","0.600000024",12,10,"3320.005365"
18268857,-92,"","2024-01-25 13:38:13.598801","2024-01-25 13:38:05.414308",0,"arrival_0","2024-01-25 13:38:05.696187","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000B563F21F35413240A583F57F8EB24D40","binary data",NULL,"2024-01-25 12:38:05","0","72.59999847","0.600000024",14,10,"2382.853974"
18265432,-92,"","2024-01-25 13:33:55.652636","2024-01-25 13:33:44.414301",0,"arrival_0","2024-01-25 13:33:44.930739","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E61000008A73F5DF5A413240F883052083B24D40","binary data",NULL,"2024-01-25 12:33:45","3.150000095","100.8000031","0.699999988",13,10,"2124.907809"
18288769,-92,"","2024-01-25 13:52:44.030393","2024-01-25 13:52:39.414302",0,"arrival_0","2024-01-25 13:52:40.222785","E9:4A:DB:FB:37:F3","B4:8A:0A:31:5E:EC","0101000020E61000003CB801C02D4132408B04094092B24D40","binary data",NULL,"2024-01-25 12:52:40","0","92.30000305","0.600000024",12,10,"3253.285566"
18268107,-92,"","2024-01-25 13:37:29.742594","2024-01-25 13:37:07.414302",0,"arrival_0","2024-01-25 13:37:08.221009","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000A44808A0624132405CB7F75F9DB24D40","binary data",NULL,"2024-01-25 12:37:08","0","91.90000153","0.600000024",14,10,"2338.997767"
18286781,-92,"","2024-01-25 13:51:01.58247","2024-01-25 13:50:53.414301",0,"arrival_0","2024-01-25 13:50:54.70285","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000711B0DE02D413240D36A06C091B24D40","binary data",NULL,"2024-01-25 12:50:54","0","92.09999847","0.600000024",12,10,"3150.837643"
18286779,-92,"","2024-01-25 13:51:01.58247","2024-01-25 13:50:52.414302",0,"arrival_0","2024-01-25 13:50:53.294048","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000BFEEF81F2E4132407A54FCDF91B24D40","binary data",NULL,"2024-01-25 12:50:53","0","91.5","0.600000024",12,10,"3150.837643"
18272084,-92,"","2024-01-25 13:41:01.735038","2024-01-25 13:40:49.414302",0,"arrival_0","2024-01-25 13:40:49.690935","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000022E3EEFF2541324070C9F5DF98B24D40","binary data",NULL,"2024-01-25 12:40:50","0","72.69999695","0.600000024",14,10,"2550.990211"
18284877,-92,"","2024-01-25 13:49:59.671996","2024-01-25 13:49:51.414304",0,"arrival_0","2024-01-25 13:49:51.936583","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E610000025AFEF3F09413240ACAC0A608CB24D40","binary data",NULL,"2024-01-25 12:49:52","7.21999979","95.40000153","0.600000024",11,10,"3088.927169"
18281824,-92,"","2024-01-25 13:47:40.15595","2024-01-25 13:47:23.414304",0,"arrival_0","2024-01-25 13:47:24.220117","7F:7E:F7:AD:B5:95","B4:8A:0A:31:5E:EC","0101000020E6100000B131F13FE04032406E6704C09DB24D40","binary data",NULL,"2024-01-25 12:47:24","7.409999847","89.30000305","0.600000024",14,10,"2949.411123"
